controller,difficulty,seed,success,collision,timeout,steps,time_s,path_m,min_range_m,progress,max_tilt_deg,motor_saturation_frac,motor_effort,decision_us
flywire_raw_6dof,dense,15005,False,True,False,687,13.74,26.903477446427647,0.028792875192108262,0.08570853883855534,26.36134373115638,0.0,221.46097714290735,282.77418087507317
flywire_raw_6dof,dense,15006,False,True,False,613,12.26,34.68512788793217,0.00503202067728166,0.3251247720575069,26.632126625956456,0.0,198.0831866743854,278.0661044352047
flywire_raw_6dof,dense,15007,False,True,False,550,11.0,23.14497934540058,0.012514841189798103,-0.0058632138735230654,26.087962576066733,0.014545454545454545,177.2736637738634,262.906484261992
flywire_raw_6dof,dense,15008,False,True,False,640,12.8,34.309884595153214,0.039770198575598756,0.2809630999614473,24.90935520057467,0.00625,206.3238138868868,266.19009222486056
flywire_raw_6dof,dense,15009,False,True,False,628,12.56,24.68717512681409,0.04321037695625604,0.01816787189907365,23.429443905643694,0.006369426751592357,202.00047015857592,278.0929634163666
flywire_raw_6dof,dense,15010,False,True,False,619,12.38,31.444817270341996,0.03515224684938567,0.22877987879344763,24.893967709688873,0.006462035541195477,199.45916412128662,270.4872712192516
flywire_raw_6dof,dense,15011,False,True,False,621,12.42,32.378540226845566,0.0046954860330683575,0.25783908829712154,26.456550098877177,0.0,199.9047852443169,270.2250849091424
flywire_bilateral_6dof,dense,15000,True,False,False,1455,29.1,96.91162149081376,1.6394788931865092,0.9757962151190896,29.22321592535661,0.008247422680412371,489.83975750608386,374.8996601283939
flywire_bilateral_6dof,dense,15001,True,False,False,1033,20.66,67.97546580334672,1.1459027460281488,0.9751650372059768,27.078932318934182,0.003872216844143272,343.84109895884296,374.8624673217506
flywire_bilateral_6dof,dense,15002,True,False,False,3265,65.3,201.67239132823983,0.9071309160429777,0.9751622568393512,35.45583841698472,0.022052067381316997,1147.8454680076786,363.4431858796676
flywire_bilateral_6dof,dense,15003,True,False,False,1481,29.62,94.38495054984399,1.7433536794734532,0.9750830028803088,32.25923563598091,0.008102633355840648,501.71112197642134,380.42630748622463
flywire_bilateral_6dof,dense,15004,True,False,False,2944,58.88,188.1351926476781,2.16108667622207,0.9756527483015002,31.848666931807713,0.024456521739130436,1026.2365796598376,367.9673546171018
flywire_bilateral_6dof,dense,15005,True,False,False,1460,29.2,93.74636142518038,1.9496339772646074,0.9750786151220345,31.94051189211567,0.005479452054794521,493.76184677390256,369.7792891004722
flywire_bilateral_6dof,dense,15006,True,False,False,943,18.86,66.19622701388445,1.1632843847057612,0.9753289864609656,27.510410819613586,0.0,313.4004711474642,370.8953980526145
flywire_bilateral_6dof,dense,15007,True,False,False,978,19.56,65.27152284870358,3.1354356520075624,0.975549447251313,32.53039581593772,0.012269938650306749,324.55496848297054,392.40588856937023
flywire_bilateral_6dof,dense,15008,True,False,False,1025,20.5,69.7655291036501,1.0726480586398763,0.9758300031072518,35.113777341819784,0.011707317073170732,342.2977856027628,390.1847317934413
flywire_bilateral_6dof,dense,15009,True,False,False,1062,21.240000000000002,69.86904635101676,1.174176669108814,0.9758648497058147,26.85982035769973,0.0,347.7944358090109,365.814367174416
flywire_bilateral_6dof,dense,15010,True,False,False,1126,22.52,71.70033562162232,1.3086411360097592,0.9754045468692066,25.470342273061345,0.007104795737122558,372.6185330962115,366.76106470841785
flywire_bilateral_6dof,dense,15011,True,False,False,1041,20.82,67.06668613470352,1.9918498339258708,0.9752797003793492,32.33235872572323,0.011527377521613832,348.4860236052122,364.02960050087495
classical_vfh_6dof,dense,15000,True,False,False,909,18.18,58.898873216233746,0.18952382499369969,0.9763680560970851,31.871378172911033,0.0,295.8960885428612,87.62020693291305
classical_vfh_6dof,dense,15001,True,False,False,1002,20.04,61.125445977310086,0.24102037604623838,0.975760695395906,33.63422934660959,0.0,325.7610797137852,89.96955580096618
classical_vfh_6dof,dense,15002,False,True,False,880,17.6,49.0407106456618,0.020254680137741232,0.8040326494706325,31.871378172911033,0.0,282.86059155341707,91.83762251103127
classical_vfh_6dof,dense,15003,True,False,False,1048,20.96,59.28422694104625,0.2969810368814221,0.9753057524114715,31.871378172911033,0.0,341.3425415383841,88.86279662687133
classical_vfh_6dof,dense,15004,True,False,False,909,18.18,59.234957893185545,0.32572810665309015,0.9758639238124938,32.52695188514856,0.0011001100110011,302.6712134675616,90.897784582666
classical_vfh_6dof,dense,15005,True,False,False,903,18.06,59.24557603472766,0.39965334797283036,0.9750850161483615,31.871378172911033,0.0033222591362126247,295.2901697560835,91.59506782806949
classical_vfh_6dof,dense,15006,True,False,False,841,16.82,59.032026680329615,0.31251268674968546,0.9759605247452479,31.871378172911033,0.0,276.2707379043315,90.63786553369032
classical_vfh_6dof,dense,15007,True,False,False,724,14.48,59.14562041492263,1.4424267682216851,0.9763589509696047,31.871378172911033,0.0,234.809371499786,90.57136832669542
classical_vfh_6dof,dense,15008,True,False,False,954,19.080000000000002,59.15205602132897,0.18163222954623448,0.9761577187639606,32.651607323626855,0.010482180293501049,315.3187162012663,87.37280059831848
classical_vfh_6dof,dense,15009,True,False,False,998,19.96,59.347501582868716,0.10349035527536277,0.975561870834636,31.871378172911033,0.0,324.7878307980872,88.38906302116811
classical_vfh_6dof,dense,15010,True,False,False,974,19.48,59.83736082219648,0.1804547967650003,0.975275305337912,32.31449689874961,0.014373716632443531,321.2653578937256,89.39777703222926
classical_vfh_6dof,dense,15011,True,False,False,802,16.04,59.219702685456625,0.5089913790322875,0.9757744763690288,31.871378172911033,0.007481296758104738,266.45366447429393,90.77221018479979
